unique(rios_data_token2it$it_tokens_2w),dei_related
can swab,FALSE
swab different,FALSE
different surfaces,FALSE
athletic nutrition,FALSE
nutrition major,FALSE
major may,FALSE
may test,FALSE
test agar,FALSE
agar medias,FALSE
various concentrations,FALSE
scientific method,FALSE
future careers,FALSE
goals making,FALSE
material much,FALSE
group oriented,FALSE
oriented option,FALSE
option included,FALSE
handout designed,FALSE
pooling data,FALSE
however introduce,FALSE
student exclusion,TRUE
exclusion see,TRUE
common issues,FALSE
issues section,FALSE
teaching discussion,FALSE
dna damaging,FALSE
damaging agent,FALSE
students discussing,TRUE
discussing nuclear,FALSE
nuclear radiation,FALSE
long term,FALSE
term implications,FALSE
radiation damage,FALSE
students collect,TRUE
collect measurements,TRUE
class dataset,FALSE
dataset students,TRUE
students analyze,TRUE
class data,FALSE
thus need,TRUE
class collaboration,TRUE
collaboration peer,TRUE
peer review,FALSE
review also,FALSE
also provided,FALSE
provided students,TRUE
get feedback,FALSE
different point,FALSE
different courses,FALSE
scientific training,FALSE
currently working,FALSE
research labs,FALSE
not performed,FALSE
work since,FALSE
since introductory,FALSE
introductory biology,FALSE
entire undergraduate,FALSE
undergraduate time,FALSE
different institutions,FALSE
institutions students,TRUE
also use,FALSE
multiple methods,FALSE
collect data,FALSE
plants visually,TRUE
visually collect,TRUE
collect quantitative,FALSE
quantitative data,FALSE
perform pollinations,FALSE
also gain,FALSE
gain experience,FALSE
non quantitative,FALSE
overall impression,FALSE
two stage,FALSE
stage exams,FALSE
exams can,FALSE
instructors use,FALSE
initial practice,FALSE
practice exam,FALSE
ideal behavior,FALSE
discussion time,FALSE
time encouraging,TRUE
encouraging respect,TRUE
participants encouraging,TRUE
encouraging every,TRUE
every student,FALSE
offer either,FALSE
rotating member,TRUE
groups can,FALSE
facilitator role,TRUE
sure everyone,TRUE
treated well,TRUE
well regardless,FALSE
activity involves,FALSE
involves cooperative,TRUE
cooperative group,TRUE
implements inclusive,TRUE
classroom since,FALSE
several choices,FALSE
sort students,TRUE
individually select,TRUE
select groups,FALSE
pre assign,FALSE
assign groups,FALSE
encourage students,TRUE
not work,FALSE
work enabling,FALSE
enabling students,TRUE
diverse perspectives,TRUE
every group,FALSE
group member,TRUE
entire discussion,FALSE
discourage student,TRUE
student isolation,TRUE
group determine,FALSE
determine roles,FALSE
facilitator recorder,TRUE
recorder presenter,FALSE
encourage individual,TRUE
individual accountability,TRUE
positions can,FALSE
can rotate,FALSE
students transition,TRUE
one question,FALSE
student takes,FALSE
different role,FALSE
encourages participation,TRUE
large enrollment,TRUE
enrollment course,TRUE
course students,TRUE
randomly assigned,FALSE
small pre,FALSE
pre determined,FALSE
determined groups,FALSE
four students,TRUE
one la,FALSE
specific area,FALSE
classroom students,TRUE
groups throughout,FALSE
physically sit,FALSE
work focused,FALSE
focused days,FALSE
design element,TRUE
element allows,TRUE
develop camaraderie,TRUE
structured seating,FALSE
seating arrangements,TRUE
arrangements instructors,TRUE
may need,TRUE
accessible areas,TRUE
classroom due,FALSE
physical disabilities,TRUE
participate students,TRUE
may arrange,FALSE
modified dd,FALSE
dd activity,FALSE
graduate ta,FALSE
faculty instructor,FALSE
instructor allowing,FALSE
instructors la,FALSE
la ta,FALSE
students las,TRUE
promoting equitable,TRUE
equitable group,TRUE
group interactions,TRUE
instructor maintains,FALSE
identity safe,TRUE
safe classroom,FALSE
explicit articulated,TRUE
articulated expectations,TRUE
conversations dd,TRUE
consensus model,FALSE
no right,TRUE
wrong answers,FALSE
activity concludes,FALSE
students deliberating,TRUE
agreed upon,FALSE
upon policy,FALSE
policy recommendation,TRUE
recommendation related,TRUE
topic group,FALSE
group roles,FALSE
student additionally,TRUE
additionally assigns,TRUE
specific piece,FALSE
consensus allowing,FALSE
allowing students,TRUE
individual interests,TRUE
interests instructors,TRUE
instructors remind,FALSE
sensitive social,TRUE
politicized aspects,FALSE
proposed solutions,FALSE
civilly consider,FALSE
respectfully voice,TRUE
encourage equitable,TRUE
equitable participation,TRUE
participation among,TRUE
peers las,FALSE
inappropriate behavior,TRUE
behavior arises,FALSE
developed largely,FALSE
stand alone,FALSE
alone online,FALSE
online activity,FALSE
activity however,FALSE
enough sequences,FALSE
students compare,TRUE
species identified,FALSE
identified instructors,FALSE
instructors implementing,TRUE
activity can,FALSE
can incorporate,FALSE
incorporate group,FALSE
class activity,FALSE
activity groups,FALSE
groups need,TRUE
need access,TRUE
blast website,FALSE
identified species,FALSE
natural history,FALSE
history traits,FALSE
group activity,FALSE
activity allows,FALSE
receive assistance,FALSE
student peers,FALSE
peers moreover,FALSE
computational modeling,FALSE
modeling group,FALSE
can appeal,FALSE
non traditional,FALSE
traditional learners,FALSE
improving science,FALSE
science processing,FALSE
processing skills,FALSE
skills helping,FALSE
helping students,TRUE
students make,TRUE
molecular biology,FALSE
biology nucleotide,FALSE
nucleotide sequences,FALSE
organismal biology,FALSE
biology species,FALSE
students online,TRUE
typical take,FALSE
take home,FALSE
home class,FALSE
class assignment,TRUE
assignment students,TRUE
disabilities can,TRUE
can extend,FALSE
self paced,FALSE
recommend educators,TRUE
educators initially,FALSE
initially demonstrate,FALSE
upload sequences,FALSE
sequences subjected,FALSE
may help,FALSE
guide students,TRUE
highly customizable,FALSE
educators students,TRUE
can view,FALSE
view materials,FALSE
materials using,FALSE
multiple forms,FALSE
image without,FALSE
without image,FALSE
image using,FALSE
interpreting simulation,FALSE
simulation results,FALSE
results etc,FALSE
etc thus,FALSE
thus ultimately,FALSE
ultimately increasing,FALSE
incorporates several,FALSE
universal design,TRUE
learning udl,TRUE
udl guidelines,TRUE
students contribute,TRUE
online discussion,FALSE
discussion board,FALSE
minimizing threats,TRUE
distractions udl,TRUE
allows quieter,FALSE
quieter students,TRUE
asynchronous portion,FALSE
several parts,TRUE
parts allowing,TRUE
allowing flexibility,TRUE
much time,FALSE
time students,TRUE
students complete,TRUE
guided notes,FALSE
students fill,TRUE
module provides,FALSE
provides options,FALSE
maximize transfer,TRUE
generalization udl,TRUE
provides multiple,FALSE
allowing individual,TRUE
individual choice,TRUE
choice udl,TRUE
students post,TRUE
approach allows,FALSE
synchronous portion,FALSE
cover topics,FALSE
students need,TRUE
comic helps,TRUE
complex topic,FALSE
photosynthesis less,FALSE
less intimidating,FALSE
students thus,TRUE
thus increasing,FALSE
increasing interest,TRUE
peer leaders,TRUE
leaders can,TRUE
environment effective,TRUE
effective student,FALSE
student placement,TRUE
can ensure,FALSE
appropriate technology,FALSE
technology include,FALSE
include diversity,TRUE
encourage inclusion,TRUE
student identities,TRUE
final products,FALSE
public platform,TRUE
simply using,FALSE
first names,FALSE
using alternate,TRUE
alternate names,TRUE
names additionally,TRUE
additionally instructors,TRUE
instructors need,TRUE
refuse public,TRUE
public release,TRUE
video tutorials,FALSE
tutorials presented,FALSE
visual materials,TRUE
can reference,FALSE
help minimize,FALSE
minimize student,FALSE
student stress,FALSE
facilitate student,FALSE
using free,FALSE
free web,FALSE
web based,FALSE
based bioinformatics,FALSE
bioinformatics tools,FALSE
gui format,FALSE
comfort level,FALSE
students towards,TRUE
towards conceptual,FALSE
conceptual understanding,FALSE
material students,TRUE
also allowed,FALSE
allowed ample,FALSE
ample time,FALSE
time outside,FALSE
complete assignments,TRUE
assignments students,TRUE
may perform,FALSE
analyses alone,FALSE
encourage discussion,TRUE
peer mentoring,TRUE
mentoring additionally,TRUE
entire lesson,FALSE
plan may,FALSE
performed online,FALSE
activities facilitate,FALSE
facilitate remote,FALSE
remote learning,FALSE
based tools,FALSE
tools presented,FALSE
well suited,FALSE
remote inclusive,TRUE
require high,FALSE
high end,FALSE
expensive computer,TRUE
computer systems,FALSE
systems nor,FALSE
high speed,FALSE
speed internet,FALSE
internet although,TRUE
although microbiome,TRUE
microbiome datasets,FALSE
datasets can,FALSE
quite large,FALSE
large students,TRUE
not need,TRUE
large datasets,FALSE
file transfers,TRUE
done virtually,FALSE
virtually via,FALSE
cyverse infrastructure,FALSE
infrastructure connected,TRUE
dna subway,FALSE
subway similarly,FALSE
computational processes,FALSE
processes performed,FALSE
run virtually,FALSE
infrastructure decreasing,FALSE
reliable internet,FALSE
internet connectivity,FALSE
runs regardless,FALSE
whether one,FALSE
logged onto,FALSE
onto dna,FALSE
also eliminates,FALSE
large memory,FALSE
processing requirements,TRUE
personal computers,TRUE
analysis performed,FALSE
subway can,FALSE
successfully completed,TRUE
completed using,FALSE
web browser,FALSE
students without,TRUE
internet access,TRUE
also acknowledge,FALSE
institutions relating,FALSE
adequate technology,FALSE
university tackles,FALSE
challenges differently,FALSE
single answer,FALSE
students one,TRUE
one possible,FALSE
possible alternative,TRUE
alternative may,TRUE
ranacapa analyses,FALSE
students recommend,TRUE
recommend based,TRUE
initial discussion,FALSE
hypothesis generation,FALSE
generation step,FALSE
resulting graphs,FALSE
step performed,FALSE
performed along,FALSE
show students,TRUE
hardcopies may,FALSE
can follow,FALSE
written tutorial,FALSE
way students,TRUE
may still,FALSE
graph interpretation,FALSE
interpretation process,FALSE
process even,FALSE
not go,FALSE
learning outcomes,FALSE
emphasize graph,FALSE
technical aspects,FALSE
web tools,FALSE
lesson attempts,FALSE
ways first,FALSE
utilizing active,TRUE
techniques known,FALSE
narrow achievement,TRUE
achievement gaps,TRUE
stem disciplines,FALSE
lesson aims,FALSE
students second,TRUE
large public,TRUE
public midwestern,TRUE
midwestern research,TRUE
research university,FALSE
met many,FALSE
many people,FALSE
paper written,FALSE
japanese scientists,FALSE
scientists students,TRUE
can see,FALSE
globe make,FALSE
science third,FALSE
third research,FALSE
cooper et,FALSE
et al,FALSE
al revealed,FALSE
learning strategies,FALSE
strategies may,FALSE
may increase,FALSE
increase anxiety,TRUE
unproductive level,FALSE
lesson structure,FALSE
structure takes,FALSE
takes measures,FALSE
students know,TRUE
know ahead,FALSE
expect peer,FALSE
peer discussion,FALSE
instructor also,FALSE
self select,FALSE
groups volunteer,FALSE
discussion results,FALSE
results rather,FALSE
utilizing cold,FALSE
call fourth,FALSE
instructor made,FALSE
made efforts,FALSE
students wanting,TRUE
pair portion,FALSE
instructor circulated,FALSE
asked solo,FALSE
solo students,TRUE
said yes,FALSE
instructor facilitated,FALSE
facilitated introductions,TRUE
group nearby,FALSE
nearby finally,FALSE
finally introducing,FALSE
introducing research,FALSE
research literature,FALSE
undergraduate course,FALSE
course not,FALSE
improves students,TRUE
students ability,TRUE
interpret research,FALSE
research articles,TRUE
can change,FALSE
science identity,TRUE
diverse set,TRUE
laboratory lessons,FALSE
model course,FALSE
course based,FALSE
based undergraduate,FALSE
undergraduate research,FALSE
maximize educational,FALSE
educational equity,TRUE
equity studies,TRUE
studies demonstrate,FALSE
demonstrate marginalized,TRUE
marginalized students,TRUE
color low,TRUE
low income,TRUE
income students,TRUE
students first,TRUE
generation students,TRUE
students student,TRUE
student veterans,TRUE
research experiences,FALSE
experience compensatory,FALSE
compensatory gains,FALSE
academic success,FALSE
white peers,TRUE
experience early,FALSE
academic career,FALSE
impactful method,TRUE
historically marginalized,TRUE
project maximizes,FALSE
marginalized student,TRUE
student populations,FALSE
community colleges,TRUE
equitable teaching,TRUE
teaching techniques,FALSE
second year,FALSE
year courses,FALSE
existing courses,FALSE
courses democratizes,TRUE
democratizes research,TRUE
increases access,TRUE
required laboratory,FALSE
laboratory section,FALSE
biology course,FALSE
student pathway,TRUE
accesses far,TRUE
special topics,FALSE
topics course,FALSE
independent study,FALSE
study model,FALSE
model cures,FALSE
cures work,FALSE
diversifying science,TRUE
core student,FALSE
student experience,FALSE
require students,TRUE
anything extra,FALSE
therefore minimize,FALSE
minimize barriers,TRUE
marginalized populations,TRUE
fostering high,TRUE
high expectations,FALSE
expectations forming,FALSE
de risking,FALSE
risking failure,TRUE
failure supports,TRUE
importantly cures,FALSE
cures provide,FALSE
provide opportunities,TRUE
academic year,FALSE
year unlike,FALSE
unlike traditional,FALSE
traditional summer,FALSE
research projects,FALSE
reus cures,FALSE
cures thereby,FALSE
thereby remove,FALSE
underserved groups,TRUE
overcome like,FALSE
seas cure,FALSE
cure thus,FALSE
thus provides,FALSE
excellent opportunity,TRUE
levels ranging,FALSE
warming world,FALSE
know much,FALSE
prior academic,FALSE
academic work,FALSE
work however,FALSE
begin learning,FALSE
ecosystem services,FALSE
human dimensions,TRUE
coral reef,FALSE
reef decline,FALSE
decline almost,FALSE
issue compelling,TRUE
urgent students,TRUE
students quickly,TRUE
quickly grasp,FALSE
work demands,FALSE
demands skills,FALSE
also recognize,FALSE
diversity required,TRUE
solve large,FALSE
large global,FALSE
global challenges,FALSE
challenges encompasses,FALSE
encompasses not,FALSE
scientific disciplines,FALSE
also identities,TRUE
gender ethnicity,TRUE
ethnicity religion,TRUE
religion socioeconomic,TRUE
socioeconomic status,TRUE
status personality,TRUE
ares described,FALSE
students engage,TRUE
making connections,TRUE
connections across,TRUE
across ecological,FALSE
ecological organismal,FALSE
organismal physiological,FALSE
cellular scales,FALSE
address impacts,TRUE
anthropogenic threats,TRUE
empower inclusive,TRUE
inclusive research,TRUE
research teams,TRUE
teams instructors,TRUE
instructors must,FALSE
must make,FALSE
collaborative work,TRUE
work including,FALSE
including effective,FALSE
effective communication,FALSE
communication conflict,FALSE
conflict management,TRUE
consensus building,FALSE
key learning,FALSE
learning objective,FALSE
core competency,FALSE
undergraduate biology,FALSE
biology education,FALSE
education report,FALSE
teamwork first,TRUE
collaborative process,TRUE
valued component,TRUE
individual efforts,TRUE
