unique(rios_data_token3it$it_tokens_3w),dei_related
student learning gains,FALSE
example visual learners,TRUE
powerpoint lectures physical,FALSE
lectures physical learners,FALSE
living organisms logical,TRUE
organisms logical learners,FALSE
conceptual problem solving,FALSE
peer group discussions,FALSE
group discussions engaging,TRUE
work together facilitating,TRUE
together facilitating contributions,TRUE
typically allow students,TRUE
lab groups tend,FALSE
diverse academic strengths,TRUE
one student may,FALSE
solid skills working,FALSE
live subjects another,FALSE
subjects another might,FALSE
another might learn,FALSE
might learn better,FALSE
naturally successful pair,FALSE
successful pair encouraging,TRUE
pair encouraging students,TRUE
topic inherently involves,FALSE
inherently involves questions,FALSE
provides multiple different,FALSE
multiple different types,FALSE
strip sequences provide,FALSE
worksheets require students,TRUE
group discussions allow,FALSE
many student perspectives,TRUE
student perspectives anonymous,TRUE
anonymous clicker questions,FALSE
clicker questions allow,FALSE
questions allow everyone,TRUE
allow everyone even,TRUE
everyone even students,TRUE
expression student work,FALSE
modes independently reading,FALSE
independently reading text,FALSE
interpreting figures communicating,FALSE
figures communicating findings,FALSE
advance thus aligning,FALSE
inclusive teaching goal,TRUE
providing clear expectations,FALSE
assignment encourages inclusive,TRUE
encourages inclusive thinking,TRUE
science one need,TRUE
one need not,TRUE
science research additionally,TRUE
tutorial section reads,FALSE
different paper chosen,FALSE
scientific focus provide,FALSE
equally diverse student,TRUE
diverse student body,TRUE
one article chosen,TRUE
whole group finally,FALSE
group work across,FALSE
student centered approach,FALSE
small group facilitation,FALSE
lesson everyday examples,FALSE
students can connect,TRUE
activities suggested range,FALSE
open sources online,FALSE
sources online creative,TRUE
online creative commons,TRUE
creative commons unsplash,TRUE
lesson makes comparisons,FALSE
nature based examples,FALSE
based examples provides,FALSE
examples provides everyone,TRUE
simultaneously addressed students,TRUE
addressed students see,TRUE
research project allows,FALSE
project allows students,TRUE
fill numerous roles,FALSE
numerous roles including,FALSE
roles including specimen,TRUE
including specimen handler,TRUE
specimen handler measurer,TRUE
handler measurer data,FALSE
measurer data collector,FALSE
data collector data,FALSE
collector data sifter,FALSE
data sifter statistician,FALSE
sifter statistician graphic,FALSE
statistician graphic designer,FALSE
geographic range made,FALSE
range made possible,FALSE
vertnet students can,TRUE
can also leverage,FALSE
even global variation,FALSE
little outdoor experience,FALSE
rich hypotheses regarding,FALSE
hypotheses regarding urban,FALSE
regarding urban vs,FALSE
urban vs suburban,FALSE
vs suburban vs,FALSE
suburban vs rural,FALSE
vs rural populations,FALSE
choosing charismatic species,FALSE
lesson includes every,FALSE
includes every student,FALSE
every student even,FALSE
limited previous engagement,TRUE
exercise affects everyone,TRUE
affects everyone differently,TRUE
everyone differently based,TRUE
appreciated exercise resistance,TRUE
absent metabolic response,FALSE
influence exercise response,FALSE
exercise affects fly,FALSE
affects fly lines,FALSE
diverse physiological effects,TRUE
many people may,FALSE
people may believe,TRUE
real world problems,FALSE
sedentary lifestyles obesity,FALSE
typical didactic lecture,FALSE
didactic lecture based,FALSE
lecture based classroom,FALSE
groups allows students,TRUE
experiment encouraging cooperation,TRUE
maintaining individual responsibilities,TRUE
individual responsibilities discussing,TRUE
responsibilities discussing questions,FALSE
discussing questions relevant,TRUE
groups can act,FALSE
interactive low stress,TRUE
low stress learning,FALSE
stress learning environment,TRUE
encourages multiple perspectives,TRUE
open learning environment,TRUE
active learning instructional,TRUE
learning instructional techniques,FALSE
pair share clicker,FALSE
share clicker questions,FALSE
increase student performance,FALSE
predominant instructional mode,TRUE
active learning also,TRUE
learning also decreases,FALSE
full time students,TRUE
generation students https,TRUE
wp content uploads,FALSE
first generation report,FALSE
use instructional techniques,FALSE
also used examples,FALSE
shown predicted changes,FALSE
tree species community,TRUE
species community structure,TRUE
potential economic disadvantages,TRUE
area students living,TRUE
potato farming region,FALSE
economically relevant photosynthetic,TRUE
relevant photosynthetic organisms,TRUE
aquatic sugar kelp,FALSE
sugar kelp examples,FALSE
apply photosynthetic concepts,FALSE
regions instructors can,FALSE
instructors can consult,FALSE
can consult data,FALSE
local crop production,FALSE
aquatic photosynthetic organisms,FALSE
vertical ocean farms,FALSE
can feed us,FALSE
pacific ocean https,FALSE
second year non,FALSE
year non science,FALSE
third year science,FALSE
year science majors,FALSE
essential scientific literacy,FALSE
scientific literacy skills,FALSE
students analyze data,TRUE
real company reports,FALSE
controversial food supplement,TRUE
students everyone completes,TRUE
preparatory pre class,FALSE
pre class work,FALSE
ted talk https,FALSE
students can refer,TRUE
class activities everyone,TRUE
activities everyone becomes,TRUE
particular promotes inclusive,TRUE
promotes inclusive teaching,TRUE
many different strategies,FALSE
different strategies including,FALSE
including individual writing,TRUE
favor different approaches,FALSE
lesson small groups,FALSE
small groups can,FALSE
lesson invites different,TRUE
invites different opinions,TRUE
medical team either,TRUE
team either choice,TRUE
either choice may,FALSE
correct answer students,TRUE
explore different points,FALSE
view without fear,FALSE
wrong students often,TRUE
students often feel,TRUE
often feel strongly,FALSE
small groups encourages,TRUE
instructors limit groups,FALSE
class discussion highlights,FALSE
diverse scientists minimize,TRUE
classroom jigsaw activity,FALSE
jigsaw activity helps,TRUE
activity helps build,TRUE
develop knowledge within,FALSE
knowledge within expert,FALSE
within expert groups,FALSE
viewpoints can help,FALSE
help students recognize,TRUE
print models involves,FALSE
models involves multiple,FALSE
involves multiple modes,FALSE
small groups ranging,FALSE
four students promoting,TRUE
lesson utilizes computational,FALSE
tool not typically,FALSE
based learning medium,FALSE
learning medium may,FALSE
medium may appeal,FALSE
traditional teaching techniques,FALSE
discovery poster project,FALSE
poster project allows,FALSE
explore current research,FALSE
important issues related,FALSE
biological sciences student,FALSE
sciences student interests,TRUE
poster encourages students,TRUE
small groups requiring,FALSE
groups requiring cooperation,FALSE
requiring cooperation distribution,FALSE
tasks group discussion,FALSE
individual assessments students,TRUE
true research experience,FALSE
students apply findings,TRUE
following weeks lessons,FALSE
lessons promote problem,TRUE
promote problem solving,TRUE
find intellectual substance,FALSE
groups students leverage,TRUE
make predictions test,FALSE
predictions gather evidence,FALSE
gather evidence analyze,FALSE
evidence analyze data,FALSE
communicate results furthermore,FALSE
activities including manipulation,FALSE
live plants conducting,FALSE
plants conducting primary,FALSE
conducting primary literature,FALSE
literature research discussing,FALSE
research discussing debating,FALSE
discussing debating results,FALSE
co writing peer,FALSE
writing peer editing,FALSE
final lab report,FALSE
lab report activities,FALSE
utilize multiple representations,TRUE
students take ownership,TRUE
interactive sessions students,TRUE
sessions students share,TRUE
students share not,TRUE
provide shared experiences,FALSE
small student led,FALSE
enhance engagement motivation,TRUE
tutorial requires every,FALSE
requires every student,FALSE
analysis enforcing inclusion,TRUE
active learning required,TRUE
complete tutorials questions,FALSE
tutorials questions may,FALSE
questions may help,FALSE
varying backgrounds engage,TRUE
gcat seek network,FALSE
recently completed faculty,FALSE
completed faculty development,TRUE
faculty development workshops,TRUE
several minority serving,TRUE
student can participate,TRUE
student groups around,FALSE
groups around common,FALSE
around common interests,TRUE
offer several opportunities,TRUE
final group member,TRUE
group member evaluation,TRUE
member evaluation individuals,TRUE
finding key articles,TRUE
imagining new ways,FALSE
particularly engaging final,TRUE
pre activity worksheets,FALSE
online video tutorials,FALSE
ongoing video tutorial,FALSE
video tutorial series,FALSE
tutorial series can,FALSE
stand alone resource,FALSE
command line interface,FALSE
youtube see supporting,FALSE
therefore completely public,TRUE
use using qiime,FALSE
download software rather,FALSE
expensive bioinformatics tools,TRUE
bioinformatics tools increases,FALSE
extensive technical knowledge,FALSE
not skip steps,FALSE
skip steps every,FALSE
steps every video,FALSE
increase accessibility finally,TRUE
class qiime activities,FALSE
check student progress,FALSE
ensure nobody falls,FALSE
nobody falls behind,FALSE
falls behind often,FALSE
check ups encourage,TRUE
ups encourage students,TRUE
promoting peer discussion,FALSE
instructor can assign,FALSE
can assign students,TRUE
lab groups requiring,FALSE
groups requiring diverse,TRUE
requiring diverse groups,TRUE
laboratory however based,FALSE
feel comfortable working,TRUE
addition self selected,TRUE
self selected groups,FALSE
selected groups tend,FALSE
mimic real world,FALSE
real world working,FALSE
world working groups,FALSE
indeed self selection,FALSE
self selection appears,FALSE
considering communication enthusiasm,TRUE
communication enthusiasm pride,TRUE
work among members,TRUE
among members based,TRUE
laboratory module includes,FALSE
module includes four,FALSE
includes four different,FALSE
four different styles,FALSE
model peer grading,FALSE
peer grading supports,FALSE
grading supports diverse,TRUE
supports diverse ways,TRUE
discipline appropriate language,FALSE
appropriate language promoting,FALSE
language promoting diverse,TRUE
promoting diverse ways,TRUE
knowing learners gain,FALSE
learners gain access,TRUE
ask stupid questions,FALSE
stupid questions many,FALSE
questions many students,TRUE
pre class preparation,FALSE
class session promotes,TRUE
session promotes cognitive,TRUE
promotes cognitive effort,TRUE
small groups developing,FALSE
groups developing teamwork,TRUE
developing teamwork skills,TRUE
diverse peer group,TRUE
peer group students,TRUE
multiple learning modalities,FALSE
game board record,FALSE
board record data,FALSE
record data discuss,FALSE
answer written questions,FALSE
interpret content knowledge,FALSE
small groups providing,FALSE
assembly students discuss,TRUE
students discuss questions,TRUE
answers students taking,TRUE
students taking stem,TRUE
taking stem courses,FALSE
traditional lecture classroom,FALSE
kinesthetic learning using,FALSE
large paper demonstration,FALSE
paper demonstration strips,FALSE
individualactors may not,TRUE
large classroom smaller,FALSE
classroom smaller versions,FALSE
chromosomes audience strips,FALSE
audience strips can,FALSE
use reasoning skills,FALSE
lesson supports inclusive,TRUE
supports inclusive teaching,TRUE
inclusive teaching primarily,TRUE
two ways first,FALSE
ways first students,TRUE
first students work,TRUE
structure allows students,TRUE
not frequently available,FALSE
frequently available second,FALSE
lesson applies modern,FALSE
applies modern technology,FALSE
science research not,FALSE
research not typically,FALSE
not typically experienced,FALSE
traditional wet laboratories,FALSE
wet laboratories lectures,FALSE
textbook reading simulations,FALSE
reading simulations can,FALSE
simulations can show,FALSE
can show students,TRUE
model based phenomena,TRUE
understanding climate change,FALSE
different teaching methods,FALSE
learning preferences abilities,TRUE
peer led discussion,FALSE
anonymous response system,FALSE
response system clickers,FALSE
reduce student discomfort,FALSE
material including reading,FALSE
including reading interactive,TRUE
reading interactive discussion,TRUE
three students can,TRUE
distinct knowledge strengths,TRUE
modules make use,FALSE
genome browser students,TRUE
browser students can,TRUE
students can watch,TRUE
can watch videos,FALSE
explain key terms,FALSE
visually explore dna,TRUE
explore dna sequence,FALSE
study gene structure,FALSE
team based cooperative,TRUE
based cooperative approach,TRUE
understand eukaryotic gene,FALSE
eukaryotic gene structure,FALSE
classrooms instructors work,FALSE
instructors work closely,FALSE
modules also expose,FALSE
important bioinformatics research,FALSE
bioinformatics research tool,FALSE
ucsc genome browser,FALSE
gep ucsc genome,FALSE
genome browser mirror,FALSE
publicly available online,TRUE
modules provide training,FALSE
freely available tools,FALSE
understand complex biological,FALSE
complex biological phenomena,TRUE
also train students,TRUE
course based research,FALSE
based research experience,FALSE
research experience involving,FALSE
experience involving gene,FALSE
involving gene annotation,FALSE
year colleges universities,FALSE
lesson reviews knowledge,TRUE
knowledge differently therefore,FALSE
chosen binding site,FALSE
lesson includes interpretation,FALSE
different learning modalities,FALSE
using genetic technologies,FALSE
examining multiple viewpoints,FALSE
particular sample compiled,TRUE
sample compiled data,FALSE
first year medical,FALSE
year medical students,TRUE
professional focus might,FALSE
relatively homogenous group,FALSE
homogenous group however,FALSE
classroom discussion cases,FALSE
discussion cases importantly,FALSE
case collection also,FALSE
collection also addresses,TRUE
also addresses racial,TRUE
precision medicine based,FALSE
genetic predisposition versus,TRUE
predisposition versus health,TRUE
versus health care,TRUE
health care decisions,TRUE
care decisions based,FALSE
based activities use,FALSE
activities use open,FALSE
use open access,TRUE
open access software,TRUE
software programs available,FALSE
institutional desktop computers,FALSE
desktop computers thus,FALSE
computers thus avoiding,FALSE
thus avoiding disadvantaging,TRUE
avoiding disadvantaging students,TRUE
incorporating visual auditory,TRUE
kinesthetic learning experiences,FALSE
framing story used,FALSE
weight loss drugs,FALSE
loss drugs provides,FALSE
drugs provides relevance,FALSE
body image issues,FALSE
supplemental application question,TRUE
cyanide gas exposure,FALSE
gas exposure offers,FALSE
environmental social justice,TRUE
lesson design allows,FALSE
design allows students,TRUE
self paced homework,FALSE
paced homework clicker,FALSE
homework clicker questions,FALSE
clicker questions peer,FALSE
questions peer discussion,FALSE
peer discussion data,FALSE
discussion data interpretation,FALSE
graphing clicker questions,FALSE
low stakes learning,FALSE
stakes learning opportunity,TRUE
helps teachers identify,TRUE
teachers identify misconceptions,TRUE
generate class discussion,FALSE
address misconceptions students,TRUE
misconceptions students may,TRUE
heterogeneous learning teams,TRUE
encourage cooperative learning,TRUE
lecture setting instead,FALSE
laboratory setting specifically,FALSE
learning strategies increase,FALSE
strategies increase student,FALSE
stem courses including,FALSE
courses including underrepresented,TRUE
including underrepresented minority,TRUE
not require students,TRUE
specific laboratory skills,FALSE
learning types within,FALSE
help make sure,FALSE
handout supporting material,FALSE
powerpoint slides supporting,FALSE
slides supporting material,FALSE
experiment students perform,TRUE
lesson uses groups,FALSE
specific role manager,FALSE
roles rotate weekly,FALSE
structure encourages students,TRUE
predominant group might,TRUE
group might unconsciously,TRUE
might unconsciously restrict,TRUE
modules represent learner,FALSE
represent learner center,FALSE
learner center instruction,FALSE
center instruction students,TRUE
previously developed knowledge,FALSE
frame questions individual,TRUE
individual students small,TRUE
students small groups,TRUE
students may also,TRUE
may also use,FALSE
inclusive teaching described,TRUE
backgrounds learning styles,TRUE
work can also,FALSE
can also prompt,FALSE
also prompt thought,FALSE
discussion around issues,FALSE
bioinformatics utilities chosen,FALSE
data excerpts can,FALSE
various nationalities working,FALSE
published works chosen,FALSE
works chosen provides,FALSE
teaching strategies provided,FALSE
encourage individual preparation,TRUE
discussion class session,FALSE
rg discussions one,FALSE
safe learning environment,TRUE
rg structure can,FALSE
home group discussion,FALSE
community college population,TRUE
college population courses,FALSE
population courses implementing,TRUE
second year undergraduate,FALSE
year undergraduate students,TRUE
undergraduate students majoring,TRUE
non science fields,FALSE
science fields implementation,TRUE
community college importantly,TRUE
laboratory lesson provides,FALSE
introductory level students,TRUE
socioeconomic diversity particularly,TRUE
community college student,TRUE
college student population,FALSE
student population engaging,TRUE
population engaging community,TRUE
engaging community college,TRUE
community college students,TRUE
four year stem,FALSE
year stem programs,FALSE
several research programs,FALSE
research programs targeting,FALSE
programs targeting community,TRUE
targeting community college,TRUE
still relatively uncommon,FALSE
conduct primary original,FALSE
primary original research,FALSE
lesson provides according,FALSE
million students enrolled,TRUE
community college accounting,TRUE
stem undergraduate students,TRUE
undergraduate students attended,TRUE
large enrollment numbers,TRUE
enrollment numbers underscore,TRUE
united states community,TRUE
states community college,TRUE
college students vary,TRUE
students vary greatly,TRUE
college students receive,TRUE
students receive pell,TRUE
receive pell grants,TRUE
century college approximately,FALSE
no previous exposure,FALSE
diverse learning styles,TRUE
students students learn,TRUE
ideal experimental design,TRUE
obtaining soil samples,FALSE
laboratory lesson emphasizes,FALSE
addition pedagogical approaches,TRUE
laboratory lesson accommodate,FALSE
demonstrations videos hands,TRUE
lab activities mini,FALSE
activities mini lectures,FALSE
mini lectures worksheets,FALSE
aids student comfort,FALSE
group members research,TRUE
lab activities however,FALSE
can choose certain,FALSE
choose certain tasks,FALSE
certain tasks based,FALSE
lab activities engages,TRUE
determining drug concentrations,FALSE
making needed dilutions,TRUE
answering clicker questions,FALSE
incorporates multiple ways,FALSE
scientific method including,FALSE
method including participating,TRUE
discussions drawing graphs,FALSE
field dr shizuka,FALSE
dr shizuka highlights,FALSE
undergraduate students can,TRUE
can make key,FALSE
make key contributions,FALSE
research questions hypotheses,FALSE
experimental design moreover,TRUE
scientific research follows,FALSE
fact dr shizuka,FALSE
research team began,TRUE
biology students achieve,TRUE
class instructor presented,FALSE
instructor presented hmms,FALSE
multiple ways graphically,FALSE
ways graphically mathematically,FALSE
students co majoring,TRUE
assignment includes mixed,TRUE
includes mixed learning,FALSE
mixed learning strategies,FALSE
learning strategies visual,TRUE
strategies visual slides,TRUE
visual slides aural,TRUE
slides aural textual,FALSE
aural textual discussion,FALSE
diagrammatically presented information,FALSE
instructor may form,FALSE
may form groups,FALSE
offer ideas additionally,TRUE
participants respectfully weighed,TRUE
group collectively moved,FALSE
collectively moved towards,FALSE
moved towards construction,FALSE
developing outreach activities,TRUE
optimally foster participation,TRUE
maturity level cognition,FALSE
analogies encourages students,TRUE
making toast example,FALSE
toast example students,TRUE
toast including dietary,FALSE
including dietary restrictions,FALSE
toast assessing student,FALSE
assessing student learning,FALSE
share experiences important,FALSE
example students assigned,TRUE
bioinformatics workflow chose,FALSE
workflow chose processes,FALSE
chose processes ranging,FALSE
baling hay finally,FALSE
physical models allowing,FALSE
models allowing visually,TRUE
allowing visually impaired,TRUE
one another encouraging,TRUE
another encouraging collaboration,TRUE
encouraging collaboration among,TRUE
collaboration among members,TRUE
activity may help,FALSE
science writing workshop,FALSE
contribute many students,TRUE
results formula provides,FALSE
formula provides scaffolding,FALSE
less threatening manner,FALSE
threatening manner making,FALSE
color coding exercise,TRUE
results formula assists,FALSE
formula assists students,TRUE
good results paragraph,FALSE
final product must,FALSE
student must contribute,FALSE
student teams turn,TRUE
reports invariably student,FALSE
invariably student teams,TRUE
student teams discover,TRUE
given task within,FALSE
investigate open research,FALSE
open research questions,FALSE
activity includes animations,FALSE
includes animations diagrams,FALSE
addition students answer,TRUE
students answer clicker,TRUE
answer clicker questions,FALSE
students using active,TRUE
using active learning,TRUE
molecular biology activities,FALSE
computational biology activities,FALSE
student individually completing,TRUE
completing separate portions,FALSE
every student understands,FALSE
student individually writes,TRUE
laboratory report spatial,FALSE
report spatial skills,FALSE
spatial skills assessments,TRUE
spatial skills competency,FALSE
skills competency can,FALSE
competency can increase,FALSE
ph pka concept,FALSE
ph thus facilitating,FALSE
thus facilitating transfer,TRUE
facilitating transfer unnecessary,TRUE
transfer unnecessary jargon,TRUE
unnecessary jargon chemical,FALSE
jargon chemical names,FALSE
peer instruction elements,TRUE
instruction elements support,TRUE
elements support engagement,TRUE
support engagement student,TRUE
student appropriate language,FALSE
lesson addresses diversity,TRUE
least five ways,FALSE
five ways first,FALSE
using volunteer response,FALSE
volunteer response questions,FALSE
student selected groups,FALSE
groups formed randomly,FALSE
formed randomly also,FALSE
randomly also lets,FALSE
might not normally,FALSE
not normally choose,FALSE
mutation affects protein,FALSE
affects protein sequence,FALSE
dna sequence changes,FALSE
sequence changes leading,FALSE
protein sequence changes,FALSE
sequence changes via,FALSE
lesson also promotes,TRUE
also promotes diversity,TRUE
every student working,FALSE
show case genetic,FALSE
case genetic diversity,TRUE
draw broad conclusions,FALSE
human earwax type,TRUE
earwax type provokes,FALSE
type provokes questions,FALSE
potential forces promoting,FALSE
activity features components,FALSE
several learning modalities,FALSE
associated questions require,FALSE
questions require students,TRUE
read write see,FALSE
write see http,FALSE
see http vark,FALSE
video tutor text,FALSE
lecture figures supporting,FALSE
figures supporting file,FALSE
provide visual learning,TRUE
class discussions incorporate,FALSE
discussions incorporate auditory,TRUE
incorporate auditory delivery,TRUE
material since students,TRUE
since students must,TRUE
students must come,TRUE
moving learning forward,FALSE
learning forward within,FALSE
students can actively,TRUE
can actively participate,TRUE
whole class format,FALSE
class format provides,FALSE
format provides students,TRUE
provides multiple types,FALSE
apply abstract knowledge,FALSE
real world management,TRUE
world management scenario,TRUE
management scenario students,TRUE
scenario students collaborate,TRUE
figure interpretation explain,FALSE
modify ideas based,FALSE
feedback cutthroat trout,FALSE
invite strong public,TRUE
american west cutthroat,TRUE
west cutthroat trout,FALSE
cutthroat trout conservation,FALSE
water quality downstream,FALSE
material using multiple,FALSE
using multiple modalities,FALSE
multiple modalities reading,FALSE
modalities reading writing,FALSE
reading writing discussing,FALSE
familiar topic without,FALSE
topic without limits,TRUE
case study addresses,TRUE
study addresses one,TRUE
addresses one example,TRUE
lesson makes transparent,TRUE
increasing students awareness,TRUE
students awareness empathy,TRUE
inquiry project supports,FALSE
project supports different,FALSE
supports different modes,FALSE
class mini lectures,FALSE
mini lectures instructor,FALSE
lectures instructor led,FALSE
instructor led discussions,FALSE
led discussions clicker,FALSE
discussions clicker questions,FALSE
think pair shares,FALSE
online collaborative learning,TRUE
calibrated peer review,FALSE
online group discussions,FALSE
group discussions provide,FALSE
discussions provide opportunities,TRUE
balance major gender,TRUE
major gender graduation,TRUE
gender graduation year,TRUE
semester students self,TRUE
students self describe,TRUE
widget factory rate,FALSE
following roles ceo,FALSE
roles ceo widget,FALSE
ceo widget designer,FALSE
widget designer marketing,FALSE
designer marketing guy,FALSE
help compose balanced,FALSE
compose balanced teams,TRUE
balanced teams students,TRUE
teams students typically,TRUE
students typically work,TRUE
learning styles pre,FALSE
styles pre class,FALSE
pre class materials,FALSE
class materials include,FALSE
materials include readings,FALSE
online quiz class,FALSE
quiz class activities,FALSE
groups can organize,FALSE
student lab groups,FALSE
assembled using catme,FALSE
using catme http,FALSE
form lab groups,FALSE
maximum diversity students,TRUE
diversity students used,TRUE
students used catme,TRUE
used catme weekly,FALSE
free web tool,FALSE
helps students work,TRUE
work together effectively,TRUE
team students must,TRUE
students must communicate,TRUE
many points throughout,FALSE
person must contribute,FALSE
multiple steps every,FALSE
steps every week,FALSE
graded oral presentations,FALSE
oral presentations students,TRUE
presentations students must,TRUE
assigned presentation part,TRUE
presentation part one,TRUE
part one hour,TRUE
lab begins therefore,FALSE
student must master,FALSE
report oral presentations,FALSE
oral presentations include,FALSE
presentations include questions,FALSE
lab groups include,FALSE
groups include individuals,TRUE
cooperation students must,TRUE
every week oral,FALSE
week oral presentations,FALSE
project fosters inclusive,TRUE
fosters inclusive teaching,TRUE
final project moreover,FALSE
historical site easily,TRUE
surrounding region aside,FALSE
hosting unique plant,FALSE
serpentine soils red,FALSE
soils red hills,FALSE
several chinese miner,TRUE
chinese miner camps,TRUE
gold rush days,FALSE
central sierran miwok,TRUE
sierran miwok peoples,TRUE
miwok peoples likely,TRUE
peoples likely utilized,TRUE
field trip finally,FALSE
trip finally students,TRUE
ever growing longitudinal,FALSE
growing longitudinal data,FALSE
longitudinal data set,FALSE
monitor group contributions,FALSE
collaborative endeavor translates,TRUE
collective group project,FALSE
preferences students can,TRUE
mini game asks,FALSE
game asks questions,FALSE
varying difficulty levels,TRUE
meet individual students,TRUE
individual students needs,TRUE
students needs students,TRUE
needs students concerned,TRUE
general introversion can,TRUE
introversion can still,TRUE
can still participate,TRUE
game allows students,TRUE
non native english,TRUE
native english speakers,TRUE
practice without risk,FALSE
pcr modeling activity,FALSE
modeling activity incorporates,FALSE
activity incorporates two,FALSE
incorporates two major,FALSE
two major sensory,TRUE
major sensory modes,TRUE
lesson leverages learning,FALSE
leverages learning diversity,TRUE
accommodating visual learners,TRUE
prefer drawings pictures,FALSE
appreciate physical involvement,TRUE
perceived individual learning,TRUE
individual learning style,TRUE
focuses upon concrete,FALSE
upon concrete experiences,FALSE
modeling activity small,FALSE
activity small groups,FALSE
three students ensure,TRUE
students ensure individual,TRUE
ensure individual accountability,TRUE
exercise even students,TRUE
theory behind pcr,FALSE
behind pcr lab,FALSE
pcr lab experiments,TRUE
intellectually safe environment,TRUE
lesson students make,TRUE
uninfected t cell,FALSE
t cell occurring,FALSE
contains equal numbers,TRUE
t cells making,FALSE
prediction increases students,TRUE
increases students curiosity,TRUE
mock petri dish,FALSE
petri dish around,FALSE
infect plastic eggs,FALSE
default friendly attention,TRUE
opening inserting closing,FALSE
mixing parts offer,TRUE
parts offer students,TRUE
every student participates,TRUE
inclusion helps shy,TRUE
helps shy students,TRUE
shy students voice,TRUE
activity used easter,TRUE
used easter eggs,TRUE
religious reference may,TRUE
reference may exclude,FALSE
easter eggs include,TRUE
eggs include plastic,FALSE
include plastic food,FALSE
plastic food bags,FALSE
food bags sewing,FALSE
bags sewing kits,FALSE
sewing kits ring,FALSE
kits ring boxes,FALSE
found no evidence,FALSE
class students reacted,TRUE
students reacted positively,TRUE
brightly colored eggs,TRUE
eat leftover candy,FALSE
diversity since students,TRUE
since students work,TRUE
pairs students randomly,TRUE
students randomly pair,TRUE
picking different candidates,FALSE
human genomes acknowledges,TRUE
enormous genetic conservation,FALSE
particular health related,TRUE
health related snps,TRUE
related snps also,FALSE
snps also demonstrates,FALSE
age gender race,TRUE
gender race etc,TRUE
race etc enabling,TRUE
etc enabling students,TRUE
inherently inclusive since,TRUE
student can pursue,FALSE
learning preferences not,FALSE
preferences not surprisingly,FALSE
enjoy kinesthetic learning,TRUE
t p s,FALSE
p s prior,FALSE
assessment data suggests,TRUE
drought tolerant crops,FALSE
tolerant crops can,FALSE
climate change drought,FALSE
food crops however,FALSE
framing story can,FALSE
peer discussion drawing,FALSE
writing clicker questions,FALSE
students answer individually,TRUE
first vote allow,FALSE
student feedback creating,FALSE
feedback rich low,FALSE
rich low stakes,FALSE
learning opportunity students,TRUE
work individually although,TRUE
group work portion,FALSE
class problem solving,FALSE
draw explicit connections,TRUE
non profit group,FALSE
profit group scripted,FALSE
america teaches computer,FALSE
teaches computer science,FALSE
minority serving schools,TRUE
computer programming side,FALSE
large diversity gap,TRUE
instructors pay special,TRUE
pay special attention,TRUE
first computer program,FALSE
discussions fall outside,FALSE
human interest side,TRUE
complimentary student teams,TRUE
socioeconomic factors play,TRUE
activities include different,FALSE
include different ways,FALSE
pairs students can,TRUE
lesson involves cooperative,TRUE
class allowing students,TRUE
example may help,FALSE
socially supportive environment,TRUE
also pre select,FALSE
pre select groups,FALSE
may not normally,FALSE
not normally work,FALSE
help students learn,TRUE
value diverse perspectives,TRUE
not demand expert,FALSE
demand expert level,FALSE
expert level knowledge,FALSE
another sub discipline,FALSE
story raises issues,FALSE
human sex determination,TRUE
simplified personality assessment,TRUE
brief activity simply,FALSE
activity simply asks,FALSE
leader communicator organizer,TRUE
complete lesson asks,FALSE
lesson asks student,FALSE
asks student groups,FALSE
different skills including,FALSE
skills including spatial,FALSE
including spatial reasoning,FALSE
pathway maps quantitative,TRUE
maps quantitative reasoning,FALSE
primary literature writing,FALSE
literature writing skills,FALSE
skills allows different,FALSE
allows different members,TRUE
diverse student teams,TRUE
activity meets students,TRUE
activity involves using,FALSE
skills including independent,FALSE
including independent research,FALSE
independent research group,FALSE
research group discussion,FALSE
presentation students get,TRUE
need improvement students,TRUE
life can see,FALSE
cell biology relates,FALSE
need arise students,TRUE
arise students within,TRUE
scientific practices students,TRUE
practices students represent,TRUE
students represent knowledge,TRUE
means including language,FALSE
including language graphs,FALSE
language graphs diagrams,FALSE
students prompt one,TRUE
prompt one another,FALSE
strengthen arguments explain,TRUE
world investigating many,FALSE
investigating many different,FALSE
many different questions,FALSE
many different ways,FALSE
lesson namely sex,TRUE
namely sex determination,TRUE
also provide opportunities,TRUE
non biologists may,FALSE
biologists may define,FALSE
phenotypic sex provides,TRUE
extend students understanding,TRUE
equally complex approach,TRUE
describing differences among,TRUE
differences among cells,TRUE
among cells opens,FALSE
cells opens discussion,FALSE
organelle origins can,FALSE
origins can open,FALSE
cells content organization,FALSE
content organization division,TRUE
organization division etc,TRUE
comparatively easy one,FALSE
cell function can,FALSE
function can provide,FALSE
can provide examples,FALSE
hormone production immune,FALSE
production immune protection,FALSE
ages gender etc,TRUE
class activities address,TRUE
activities address different,TRUE
address different learning,TRUE
audio visual material,TRUE
visual material tactile,TRUE
material tactile activities,TRUE
tactile activities paper,TRUE
activities paper strip,FALSE
home teaching material,FALSE
teaching material also,FALSE
material also addresses,TRUE
modern reproductive technologies,FALSE
contemporary family needs,TRUE
sexual orientation working,TRUE
orientation working groups,FALSE
formed randomly ensure,FALSE
randomly ensure inclusion,TRUE
different background knowledge,TRUE
handle group work,FALSE
group work environments,TRUE
lab also requires,FALSE
translate two dimensional,TRUE
two dimensional visual,TRUE
dimensional visual information,TRUE
